Name,Geo Place Name,Start_Date,Data Value
Outdoor Air Toxics - Formaldehyde,South Ozone Park and Howard Beach (CD10),2011,1.9
Outdoor Air Toxics - Formaldehyde,Southeast Queens,2005,2.4
Outdoor Air Toxics - Formaldehyde,Southeast Queens,2011,1.8
Outdoor Air Toxics - Formaldehyde,Southeast Queens,2014,1.4
Outdoor Air Toxics - Formaldehyde,Southwest Queens,2005,2.4
Outdoor Air Toxics - Formaldehyde,Southwest Queens,2011,1.9
Outdoor Air Toxics - Formaldehyde,Southwest Queens,2014,1.3
Outdoor Air Toxics - Formaldehyde,St. George and Stapleton (CD1),2011,1.8
Outdoor Air Toxics - Formaldehyde,Stapleton - St. George,2005,2.3
Outdoor Air Toxics - Formaldehyde,Stapleton - St. George,2011,1.7
Outdoor Air Toxics - Formaldehyde,Stapleton - St. George,2014,1.3
Outdoor Air Toxics - Formaldehyde,Staten Island,2005,2.3
Outdoor Air Toxics - Formaldehyde,Staten Island,2011,1.8
Outdoor Air Toxics - Formaldehyde,Staten Island,2014,1.3
Outdoor Air Toxics - Formaldehyde,Stuyvesant Town and Turtle Bay (CD6),2011,2.7
Outdoor Air Toxics - Formaldehyde,Sunset Park,2005,3.2
Outdoor Air Toxics - Formaldehyde,Sunset Park,2011,2.0
Outdoor Air Toxics - Formaldehyde,Sunset Park,2014,1.5
Outdoor Air Toxics - Formaldehyde,Sunset Park (CD7),2011,2.1
Outdoor Air Toxics - Formaldehyde,Throgs Neck and Co-op City (CD10),2011,2.0
Outdoor Air Toxics - Formaldehyde,Tottenville and Great Kills (CD3),2011,1.7
Outdoor Air Toxics - Formaldehyde,Union Square - Lower East Side,2005,4.0
Outdoor Air Toxics - Formaldehyde,Union Square - Lower East Side,2011,2.5
Outdoor Air Toxics - Formaldehyde,Union Square - Lower East Side,2014,1.7
Outdoor Air Toxics - Formaldehyde,Upper East Side,2005,4.5
Outdoor Air Toxics - Formaldehyde,Upper East Side,2011,2.8
Outdoor Air Toxics - Formaldehyde,Upper East Side,2014,1.7
Outdoor Air Toxics - Formaldehyde,Upper East Side (CD8),2011,2.8
Outdoor Air Toxics - Formaldehyde,Upper West Side,2005,4.0
Outdoor Air Toxics - Formaldehyde,Upper West Side,2011,2.7
Outdoor Air Toxics - Formaldehyde,Upper West Side,2014,1.6
Outdoor Air Toxics - Formaldehyde,Upper West Side (CD7),2011,2.7
Outdoor Air Toxics - Formaldehyde,Washington Heights,2005,3.9
Outdoor Air Toxics - Formaldehyde,Washington Heights,2011,2.8
Outdoor Air Toxics - Formaldehyde,Washington Heights,2014,1.7
Outdoor Air Toxics - Formaldehyde,Washington Heights and Inwood (CD12),2011,2.8
Outdoor Air Toxics - Formaldehyde,West Queens,2005,3.4
Outdoor Air Toxics - Formaldehyde,West Queens,2011,2.2
Outdoor Air Toxics - Formaldehyde,West Queens,2014,1.7
Outdoor Air Toxics - Formaldehyde,Williamsbridge and Baychester (CD12),2011,2.0
Outdoor Air Toxics - Formaldehyde,Williamsburg - Bushwick,2005,3.1
Outdoor Air Toxics - Formaldehyde,Williamsburg - Bushwick,2011,2.1
Outdoor Air Toxics - Formaldehyde,Williamsburg - Bushwick,2014,1.6
Outdoor Air Toxics - Formaldehyde,Willowbrook,2005,2.3
Outdoor Air Toxics - Formaldehyde,Willowbrook,2011,1.8
Outdoor Air Toxics - Formaldehyde,Willowbrook,2014,1.3
Outdoor Air Toxics - Formaldehyde,Woodside and Sunnyside (CD2),2011,2.4
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2009,26.700000000000003
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2010,33.4
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2011,32.5
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2012,33.0
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2013,30.3
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2014,30.7
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2015,31.8
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2016,33.5
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2017,29.2
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2018,30.1
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2019,29.7
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2020,29.2
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2021,29.7
Ozone (O3),Bay Ridge and Dyker Heights (CD10),2022,34.8
Ozone (O3),Bayside - Little Neck,2009,27.4
Ozone (O3),Bayside - Little Neck,2010,33.5
Ozone (O3),Bayside - Little Neck,2011,33.0
Ozone (O3),Bayside - Little Neck,2012,33.8
Ozone (O3),Bayside - Little Neck,2013,30.8
Ozone (O3),Bayside - Little Neck,2014,32.3
Ozone (O3),Bayside - Little Neck,2015,31.3
Ozone (O3),Bayside - Little Neck,2016,33.0
Ozone (O3),Bayside - Little Neck,2017,30.3
Ozone (O3),Bayside - Little Neck,2018,31.0
Ozone (O3),Bayside - Little Neck,2019,31.7
Ozone (O3),Bayside - Little Neck,2020,30.5
Ozone (O3),Bayside - Little Neck,2021,30.1
Ozone (O3),Bayside - Little Neck,2022,33.4
Ozone (O3),Bayside Little Neck-Fresh Meadows,2009,27.1
Ozone (O3),Bayside Little Neck-Fresh Meadows,2010,33.4
Ozone (O3),Bayside Little Neck-Fresh Meadows,2011,33.0
Ozone (O3),Bayside Little Neck-Fresh Meadows,2012,33.7
Ozone (O3),Bayside Little Neck-Fresh Meadows,2013,30.7
Ozone (O3),Bayside Little Neck-Fresh Meadows,2014,32.1
Ozone (O3),Bayside Little Neck-Fresh Meadows,2015,31.4
Ozone (O3),Bayside Little Neck-Fresh Meadows,2016,33.1
Ozone (O3),Bayside Little Neck-Fresh Meadows,2017,30.2
Ozone (O3),Bayside Little Neck-Fresh Meadows,2018,31.0
Ozone (O3),Bayside Little Neck-Fresh Meadows,2019,31.7
Ozone (O3),Bayside Little Neck-Fresh Meadows,2020,30.5
Ozone (O3),Bayside Little Neck-Fresh Meadows,2021,30.3
Ozone (O3),Bayside Little Neck-Fresh Meadows,2022,33.7
Ozone (O3),Bayside and Little Neck (CD11),2009,27.4
Ozone (O3),Bayside and Little Neck (CD11),2010,33.6
Ozone (O3),Bayside and Little Neck (CD11),2011,33.1
Ozone (O3),Bayside and Little Neck (CD11),2012,33.9
Ozone (O3),Bayside and Little Neck (CD11),2013,30.8
Ozone (O3),Bayside and Little Neck (CD11),2014,32.3
Ozone (O3),Bayside and Little Neck (CD11),2015,31.4
Ozone (O3),Bayside and Little Neck (CD11),2016,33.1
Ozone (O3),Bayside and Little Neck (CD11),2017,30.3
Ozone (O3),Bayside and Little Neck (CD11),2018,31.1
Ozone (O3),Bayside and Little Neck (CD11),2019,31.8
Ozone (O3),Bayside and Little Neck (CD11),2020,30.7
Ozone (O3),Bayside and Little Neck (CD11),2021,30.3
Ozone (O3),Bayside and Little Neck (CD11),2022,33.7
Ozone (O3),Bedford Stuyvesant (CD3),2009,25.049999999999997
Ozone (O3),Bedford Stuyvesant (CD3),2010,31.8
Ozone (O3),Bedford Stuyvesant (CD3),2011,30.8
Ozone (O3),Bedford Stuyvesant (CD3),2012,31.6
Ozone (O3),Bedford Stuyvesant (CD3),2013,29.1
Ozone (O3),Bedford Stuyvesant (CD3),2014,29.9
Ozone (O3),Bedford Stuyvesant (CD3),2015,30.6
Ozone (O3),Bedford Stuyvesant (CD3),2016,32.6
Ozone (O3),Bedford Stuyvesant (CD3),2017,28.9
Ozone (O3),Bedford Stuyvesant (CD3),2018,29.7
Ozone (O3),Bedford Stuyvesant (CD3),2019,29.6
Ozone (O3),Bedford Stuyvesant (CD3),2020,29.3
Ozone (O3),Bedford Stuyvesant (CD3),2021,29.6
Ozone (O3),Bedford Stuyvesant (CD3),2022,33.2
Ozone (O3),Bedford Stuyvesant - Crown Heights,2009,25.35
Ozone (O3),Bedford Stuyvesant - Crown Heights,2010,32.3
Ozone (O3),Bedford Stuyvesant - Crown Heights,2011,31.4
Ozone (O3),Bedford Stuyvesant - Crown Heights,2012,32.1
Ozone (O3),Bedford Stuyvesant - Crown Heights,2013,29.7
Ozone (O3),Bedford Stuyvesant - Crown Heights,2014,30.3
Ozone (O3),Bedford Stuyvesant - Crown Heights,2015,31.2
Ozone (O3),Bedford Stuyvesant - Crown Heights,2016,33.0
Ozone (O3),Bedford Stuyvesant - Crown Heights,2017,29.4
Ozone (O3),Bedford Stuyvesant - Crown Heights,2018,30.2
Ozone (O3),Bedford Stuyvesant - Crown Heights,2019,30.5
Ozone (O3),Bedford Stuyvesant - Crown Heights,2020,29.2
Ozone (O3),Bedford Stuyvesant - Crown Heights,2021,30.3
Ozone (O3),Bedford Stuyvesant - Crown Heights,2022,33.7
Ozone (O3),Belmont and East Tremont (CD6),2009,25.4
Ozone (O3),Belmont and East Tremont (CD6),2010,32.1
Ozone (O3),Belmont and East Tremont (CD6),2011,31.9
Ozone (O3),Belmont and East Tremont (CD6),2012,33.8
Ozone (O3),Belmont and East Tremont (CD6),2013,30.5
Ozone (O3),Belmont and East Tremont (CD6),2014,30.3
Ozone (O3),Belmont and East Tremont (CD6),2015,29.8
Ozone (O3),Belmont and East Tremont (CD6),2016,32.5
Ozone (O3),Belmont and East Tremont (CD6),2017,28.1
Ozone (O3),Belmont and East Tremont (CD6),2018,30.3
Ozone (O3),Belmont and East Tremont (CD6),2019,29.5
Ozone (O3),Belmont and East Tremont (CD6),2020,30.4
Ozone (O3),Belmont and East Tremont (CD6),2021,29.5
Ozone (O3),Belmont and East Tremont (CD6),2022,31.9
Ozone (O3),Bensonhurst (CD11),2009,27.5
Ozone (O3),Bensonhurst (CD11),2010,34.9
Ozone (O3),Bensonhurst (CD11),2011,34.5
Ozone (O3),Bensonhurst (CD11),2012,34.9
Ozone (O3),Bensonhurst (CD11),2013,32.0
Ozone (O3),Bensonhurst (CD11),2014,31.5
Ozone (O3),Bensonhurst (CD11),2015,33.4
Ozone (O3),Bensonhurst (CD11),2016,34.5
Ozone (O3),Bensonhurst (CD11),2017,30.5
Ozone (O3),Bensonhurst (CD11),2018,31.3
Ozone (O3),Bensonhurst (CD11),2019,31.6
Ozone (O3),Bensonhurst (CD11),2020,30.2
Ozone (O3),Bensonhurst (CD11),2021,31.2
Ozone (O3),Bensonhurst (CD11),2022,36.5
Ozone (O3),Bensonhurst - Bay Ridge,2009,27.45
Ozone (O3),Bensonhurst - Bay Ridge,2010,34.5
Ozone (O3),Bensonhurst - Bay Ridge,2011,33.9
Ozone (O3),Bensonhurst - Bay Ridge,2012,34.3
Ozone (O3),Bensonhurst - Bay Ridge,2013,31.4
Ozone (O3),Bensonhurst - Bay Ridge,2014,31.3
Ozone (O3),Bensonhurst - Bay Ridge,2015,32.8
Ozone (O3),Bensonhurst - Bay Ridge,2016,34.3
Ozone (O3),Bensonhurst - Bay Ridge,2017,30.1
Ozone (O3),Bensonhurst - Bay Ridge,2018,30.9
Ozone (O3),Bensonhurst - Bay Ridge,2019,30.8
Ozone (O3),Bensonhurst - Bay Ridge,2020,29.8
Ozone (O3),Bensonhurst - Bay Ridge,2021,30.4
Ozone (O3),Bensonhurst - Bay Ridge,2022,35.8
Ozone (O3),Borough Park,2009,26.3
Ozone (O3),Borough Park,2010,33.4
Ozone (O3),Borough Park,2011,32.7
Ozone (O3),Borough Park,2012,33.4
Ozone (O3),Borough Park,2013,30.6
Ozone (O3),Borough Park,2014,30.7
Ozone (O3),Borough Park,2015,32.1
Ozone (O3),Borough Park,2016,33.5
Ozone (O3),Borough Park,2017,29.7
Ozone (O3),Borough Park,2018,30.4
Ozone (O3),Borough Park,2019,30.6
Ozone (O3),Borough Park,2020,29.4
Ozone (O3),Borough Park,2021,30.5
Ozone (O3),Borough Park,2022,35.2
Ozone (O3),Borough Park (CD12),2009,26.15
Ozone (O3),Borough Park (CD12),2010,33.2
Ozone (O3),Borough Park (CD12),2011,32.4
Ozone (O3),Borough Park (CD12),2012,33.1
Ozone (O3),Borough Park (CD12),2013,30.4
Ozone (O3),Borough Park (CD12),2014,30.6
Ozone (O3),Borough Park (CD12),2015,32.0
Ozone (O3),Borough Park (CD12),2016,33.5
Ozone (O3),Borough Park (CD12),2017,29.6
Ozone (O3),Borough Park (CD12),2018,30.3
Ozone (O3),Borough Park (CD12),2019,30.4
Ozone (O3),Borough Park (CD12),2020,29.3
Ozone (O3),Borough Park (CD12),2021,30.4
Ozone (O3),Borough Park (CD12),2022,35.1
Ozone (O3),Bronx,2009,24.5
Ozone (O3),Bronx,2010,33.2
Ozone (O3),Bronx,2011,32.9
Ozone (O3),Bronx,2012,34.6
Ozone (O3),Bronx,2013,31.3
Ozone (O3),Bronx,2014,31.2
Ozone (O3),Bronx,2015,30.4
Ozone (O3),Bronx,2016,33.1
Ozone (O3),Bronx,2017,28.9
Ozone (O3),Bronx,2018,30.8
Ozone (O3),Bronx,2019,29.9
Ozone (O3),Bronx,2020,30.9
Ozone (O3),Bronx,2021,29.8
Ozone (O3),Bronx,2022,32.2
Ozone (O3),Brooklyn,2009,27.15
Ozone (O3),Brooklyn,2010,33.8
Ozone (O3),Brooklyn,2011,33.2
Ozone (O3),Brooklyn,2012,33.9
Ozone (O3),Brooklyn,2013,31.1
Ozone (O3),Brooklyn,2014,31.3
Ozone (O3),Brooklyn,2015,32.5
Ozone (O3),Brooklyn,2016,34.0
Ozone (O3),Brooklyn,2017,30.3
Ozone (O3),Brooklyn,2018,30.9
Ozone (O3),Brooklyn,2019,31.1
Ozone (O3),Brooklyn,2020,29.7
Ozone (O3),Brooklyn,2021,30.5
Ozone (O3),Brooklyn,2022,34.7
Ozone (O3),Brownsville (CD16),2009,26.1
Ozone (O3),Brownsville (CD16),2010,33.3
Ozone (O3),Brownsville (CD16),2011,32.6
Ozone (O3),Brownsville (CD16),2012,33.2
Ozone (O3),Brownsville (CD16),2013,30.7
Ozone (O3),Brownsville (CD16),2014,31.2
Ozone (O3),Brownsville (CD16),2015,32.1
Ozone (O3),Brownsville (CD16),2016,33.7
Ozone (O3),Brownsville (CD16),2017,30.3
Ozone (O3),Brownsville (CD16),2018,31.0
Ozone (O3),Brownsville (CD16),2019,31.6
Ozone (O3),Brownsville (CD16),2020,29.2
Ozone (O3),Brownsville (CD16),2021,30.8
Ozone (O3),Brownsville (CD16),2022,34.2
Ozone (O3),Bushwick (CD4),2009,26.200000000000003
Ozone (O3),Bushwick (CD4),2010,33.0
Ozone (O3),Bushwick (CD4),2011,32.3
Ozone (O3),Bushwick (CD4),2012,32.9
Ozone (O3),Bushwick (CD4),2013,30.4
Ozone (O3),Bushwick (CD4),2014,31.0
Ozone (O3),Bushwick (CD4),2015,31.7
Ozone (O3),Bushwick (CD4),2016,33.5
Ozone (O3),Bushwick (CD4),2017,29.9
Ozone (O3),Bushwick (CD4),2018,30.6
Ozone (O3),Bushwick (CD4),2019,30.5
Ozone (O3),Bushwick (CD4),2020,29.7
Ozone (O3),Bushwick (CD4),2021,30.4
Ozone (O3),Bushwick (CD4),2022,33.7
Ozone (O3),Canarsie - Flatlands,2009,29.0
Ozone (O3),Canarsie - Flatlands,2010,36.1
Ozone (O3),Canarsie - Flatlands,2011,35.9
Ozone (O3),Canarsie - Flatlands,2012,36.6
Ozone (O3),Canarsie - Flatlands,2013,33.7
Ozone (O3),Canarsie - Flatlands,2014,33.3
Ozone (O3),Canarsie - Flatlands,2015,34.7
Ozone (O3),Canarsie - Flatlands,2016,35.8
Ozone (O3),Canarsie - Flatlands,2017,32.5
Ozone (O3),Canarsie - Flatlands,2018,33.0
Ozone (O3),Canarsie - Flatlands,2019,34.1
Ozone (O3),Canarsie - Flatlands,2020,30.4
Ozone (O3),Canarsie - Flatlands,2021,32.3
Ozone (O3),Canarsie - Flatlands,2022,36.1
Ozone (O3),Central Harlem (CD10),2009,23.5
Ozone (O3),Central Harlem (CD10),2010,29.8
Ozone (O3),Central Harlem (CD10),2011,29.5
Ozone (O3),Central Harlem (CD10),2012,31.8
Ozone (O3),Central Harlem (CD10),2013,28.5
Ozone (O3),Central Harlem (CD10),2014,28.7
Ozone (O3),Central Harlem (CD10),2015,29.1
Ozone (O3),Central Harlem (CD10),2016,31.4
Ozone (O3),Central Harlem (CD10),2017,26.7
Ozone (O3),Central Harlem (CD10),2018,28.6
Ozone (O3),Central Harlem (CD10),2019,27.3
Ozone (O3),Central Harlem (CD10),2020,29.6
Ozone (O3),Central Harlem (CD10),2021,28.6
Ozone (O3),Central Harlem (CD10),2022,31.2
Ozone (O3),Central Harlem - Morningside Heights,2009,23.45
Ozone (O3),Central Harlem - Morningside Heights,2010,29.8
Ozone (O3),Central Harlem - Morningside Heights,2011,29.4
Ozone (O3),Central Harlem - Morningside Heights,2012,31.7
Ozone (O3),Central Harlem - Morningside Heights,2013,28.4
Ozone (O3),Central Harlem - Morningside Heights,2014,28.6
Ozone (O3),Central Harlem - Morningside Heights,2015,29.0
Ozone (O3),Central Harlem - Morningside Heights,2016,31.4
Ozone (O3),Central Harlem - Morningside Heights,2017,26.5
Ozone (O3),Central Harlem - Morningside Heights,2018,28.4
Ozone (O3),Central Harlem - Morningside Heights,2019,27.1
Ozone (O3),Central Harlem - Morningside Heights,2020,29.5
Ozone (O3),Central Harlem - Morningside Heights,2021,28.5
Ozone (O3),Central Harlem - Morningside Heights,2022,30.9
Ozone (O3),Chelsea - Clinton,2009,19.75
Ozone (O3),Chelsea - Clinton,2010,25.6
Ozone (O3),Chelsea - Clinton,2011,24.2
Ozone (O3),Chelsea - Clinton,2012,26.0
Ozone (O3),Chelsea - Clinton,2013,23.5
Ozone (O3),Chelsea - Clinton,2014,24.6
Ozone (O3),Chelsea - Clinton,2015,26.1
Ozone (O3),Chelsea - Clinton,2016,28.8
Ozone (O3),Chelsea - Clinton,2017,23.4
Ozone (O3),Chelsea - Clinton,2018,24.8
Ozone (O3),Chelsea - Clinton,2019,23.8
Ozone (O3),Chelsea - Clinton,2020,27.8
Ozone (O3),Chelsea - Clinton,2021,27.1
Ozone (O3),Chelsea - Clinton,2022,28.8
Ozone (O3),Chelsea-Village,2009,20.55
Ozone (O3),Chelsea-Village,2010,26.4
Ozone (O3),Chelsea-Village,2011,24.9
Ozone (O3),Chelsea-Village,2012,26.6
Ozone (O3),Chelsea-Village,2013,24.1
Ozone (O3),Chelsea-Village,2014,25.3
Ozone (O3),Chelsea-Village,2015,26.5
Ozone (O3),Chelsea-Village,2016,29.2
Ozone (O3),Chelsea-Village,2017,24.0
Ozone (O3),Chelsea-Village,2018,25.3
Ozone (O3),Chelsea-Village,2019,24.2
Ozone (O3),Chelsea-Village,2020,28.1
Ozone (O3),Chelsea-Village,2021,27.4
Ozone (O3),Chelsea-Village,2022,29.3
Ozone (O3),Clinton and Chelsea (CD4),2009,21.75
Ozone (O3),Clinton and Chelsea (CD4),2010,27.3
Ozone (O3),Clinton and Chelsea (CD4),2011,26.0
Ozone (O3),Clinton and Chelsea (CD4),2012,27.9
Ozone (O3),Clinton and Chelsea (CD4),2013,25.1
Ozone (O3),Clinton and Chelsea (CD4),2014,26.1
Ozone (O3),Clinton and Chelsea (CD4),2015,27.1
Ozone (O3),Clinton and Chelsea (CD4),2016,29.8
Ozone (O3),Clinton and Chelsea (CD4),2017,24.6
Ozone (O3),Clinton and Chelsea (CD4),2018,25.9
Ozone (O3),Clinton and Chelsea (CD4),2019,24.4
Ozone (O3),Clinton and Chelsea (CD4),2020,28.4
Ozone (O3),Clinton and Chelsea (CD4),2021,27.3
Ozone (O3),Clinton and Chelsea (CD4),2022,29.5
Ozone (O3),Coney Island (CD13),2009,29.75
Ozone (O3),Coney Island (CD13),2010,37.4
Ozone (O3),Coney Island (CD13),2011,37.5
Ozone (O3),Coney Island (CD13),2012,37.9
Ozone (O3),Coney Island (CD13),2013,34.6
Ozone (O3),Coney Island (CD13),2014,33.2
Ozone (O3),Coney Island (CD13),2015,35.8
Ozone (O3),Coney Island (CD13),2016,36.3
Ozone (O3),Coney Island (CD13),2017,32.4
Ozone (O3),Coney Island (CD13),2018,33.0
Ozone (O3),Coney Island (CD13),2019,33.6
Ozone (O3),Coney Island (CD13),2020,31.6
Ozone (O3),Coney Island (CD13),2021,32.4
Ozone (O3),Coney Island (CD13),2022,37.7
Ozone (O3),Coney Island - Sheepshead Bay,2009,29.0
Ozone (O3),Coney Island - Sheepshead Bay,2010,36.5
Ozone (O3),Coney Island - Sheepshead Bay,2011,36.6
Ozone (O3),Coney Island - Sheepshead Bay,2012,37.1
Ozone (O3),Coney Island - Sheepshead Bay,2013,33.9
Ozone (O3),Coney Island - Sheepshead Bay,2014,32.6
Ozone (O3),Coney Island - Sheepshead Bay,2015,35.0
Ozone (O3),Coney Island - Sheepshead Bay,2016,35.6
Ozone (O3),Coney Island - Sheepshead Bay,2017,31.9
Ozone (O3),Coney Island - Sheepshead Bay,2018,32.5
Ozone (O3),Coney Island - Sheepshead Bay,2019,33.3
Ozone (O3),Coney Island - Sheepshead Bay,2020,30.9
Ozone (O3),Coney Island - Sheepshead Bay,2021,32.0
Ozone (O3),Coney Island - Sheepshead Bay,2022,37.1
Ozone (O3),Crotona -Tremont,2009,24.9
Ozone (O3),Crotona -Tremont,2010,31.6
Ozone (O3),Crotona -Tremont,2011,31.5
Ozone (O3),Crotona -Tremont,2012,33.4
Ozone (O3),Crotona -Tremont,2013,30.2
Ozone (O3),Crotona -Tremont,2014,30.1
Ozone (O3),Crotona -Tremont,2015,29.7
Ozone (O3),Crotona -Tremont,2016,32.3
Ozone (O3),Crotona -Tremont,2017,27.8
Ozone (O3),Crotona -Tremont,2018,30.0
Ozone (O3),Crotona -Tremont,2019,29.1
Ozone (O3),Crotona -Tremont,2020,30.2
Ozone (O3),Crotona -Tremont,2021,29.0
Ozone (O3),Crotona -Tremont,2022,31.4
Ozone (O3),Crown Heights and Prospect Heights (CD8),2009,24.9
Ozone (O3),Crown Heights and Prospect Heights (CD8),2010,31.7
Ozone (O3),Crown Heights and Prospect Heights (CD8),2011,30.7
Ozone (O3),Crown Heights and Prospect Heights (CD8),2012,31.5
Ozone (O3),Crown Heights and Prospect Heights (CD8),2013,29.0
Ozone (O3),Crown Heights and Prospect Heights (CD8),2014,29.8
Ozone (O3),Crown Heights and Prospect Heights (CD8),2015,30.7
Ozone (O3),Crown Heights and Prospect Heights (CD8),2016,32.5
Ozone (O3),Crown Heights and Prospect Heights (CD8),2017,28.9
Ozone (O3),Crown Heights and Prospect Heights (CD8),2018,29.7
Ozone (O3),Crown Heights and Prospect Heights (CD8),2019,29.7
Ozone (O3),Crown Heights and Prospect Heights (CD8),2020,29.1
Ozone (O3),Crown Heights and Prospect Heights (CD8),2021,29.9
Ozone (O3),Crown Heights and Prospect Heights (CD8),2022,33.4
Ozone (O3),Downtown - Heights - Slope,2009,24.6
Ozone (O3),Downtown - Heights - Slope,2010,30.9
Ozone (O3),Downtown - Heights - Slope,2011,29.5
Ozone (O3),Downtown - Heights - Slope,2012,30.7
Ozone (O3),Downtown - Heights - Slope,2013,28.0
Ozone (O3),Downtown - Heights - Slope,2014,29.3
Ozone (O3),Downtown - Heights - Slope,2015,29.8
Ozone (O3),Downtown - Heights - Slope,2016,32.0
Ozone (O3),Downtown - Heights - Slope,2017,27.9
Ozone (O3),Downtown - Heights - Slope,2018,28.5
Ozone (O3),Downtown - Heights - Slope,2019,27.6
Ozone (O3),Downtown - Heights - Slope,2020,28.8
Ozone (O3),Downtown - Heights - Slope,2021,28.7
Ozone (O3),Downtown - Heights - Slope,2022,32.3
Ozone (O3),East Flatbush (CD17),2009,26.4
Ozone (O3),East Flatbush (CD17),2010,33.6
Ozone (O3),East Flatbush (CD17),2011,33.0
Ozone (O3),East Flatbush (CD17),2012,33.6
Ozone (O3),East Flatbush (CD17),2013,31.0
Ozone (O3),East Flatbush (CD17),2014,31.2
Ozone (O3),East Flatbush (CD17),2015,32.4
Ozone (O3),East Flatbush (CD17),2016,33.9
Ozone (O3),East Flatbush (CD17),2017,30.4
Ozone (O3),East Flatbush (CD17),2018,31.2
Ozone (O3),East Flatbush (CD17),2019,31.8
Ozone (O3),East Flatbush (CD17),2020,29.5
Ozone (O3),East Flatbush (CD17),2021,31.0
Ozone (O3),East Flatbush (CD17),2022,34.9
Ozone (O3),East Flatbush - Flatbush,2009,26.3
Ozone (O3),East Flatbush - Flatbush,2010,33.3
Ozone (O3),East Flatbush - Flatbush,2011,32.7
Ozone (O3),East Flatbush - Flatbush,2012,33.4
Ozone (O3),East Flatbush - Flatbush,2013,30.7
Ozone (O3),East Flatbush - Flatbush,2014,30.9
Ozone (O3),East Flatbush - Flatbush,2015,32.2
Ozone (O3),East Flatbush - Flatbush,2016,33.7
Ozone (O3),East Flatbush - Flatbush,2017,30.1
Ozone (O3),East Flatbush - Flatbush,2018,31.0
Ozone (O3),East Flatbush - Flatbush,2019,31.4
Ozone (O3),East Flatbush - Flatbush,2020,29.5
Ozone (O3),East Flatbush - Flatbush,2021,30.9
Ozone (O3),East Flatbush - Flatbush,2022,34.9
Ozone (O3),East Harlem,2009,24.25
Ozone (O3),East Harlem,2010,30.5
Ozone (O3),East Harlem,2011,30.3
Ozone (O3),East Harlem,2012,32.3
Ozone (O3),East Harlem,2013,28.9
Ozone (O3),East Harlem,2014,28.9
Ozone (O3),East Harlem,2015,29.6
Ozone (O3),East Harlem,2016,31.6
Ozone (O3),East Harlem,2017,26.9
Ozone (O3),East Harlem,2018,28.8
Ozone (O3),East Harlem,2019,27.5
Ozone (O3),East Harlem,2020,30.2
Ozone (O3),East Harlem,2021,28.4
Ozone (O3),East Harlem,2022,31.6
Ozone (O3),East Harlem (CD11),2009,24.3
Ozone (O3),East Harlem (CD11),2010,30.6
Ozone (O3),East Harlem (CD11),2011,30.3
Ozone (O3),East Harlem (CD11),2012,32.3
Ozone (O3),East Harlem (CD11),2013,28.9
Ozone (O3),East Harlem (CD11),2014,29.0
Ozone (O3),East Harlem (CD11),2015,29.6
Ozone (O3),East Harlem (CD11),2016,31.7
Ozone (O3),East Harlem (CD11),2017,26.9
Ozone (O3),East Harlem (CD11),2018,28.8
Ozone (O3),East Harlem (CD11),2019,27.5
Ozone (O3),East Harlem (CD11),2020,30.1
Ozone (O3),East Harlem (CD11),2021,28.3
Ozone (O3),East Harlem (CD11),2022,31.5
Ozone (O3),East New York,2009,27.15
Ozone (O3),East New York,2010,34.0
Ozone (O3),East New York,2011,33.5
Ozone (O3),East New York,2012,34.0
Ozone (O3),East New York,2013,31.5
Ozone (O3),East New York,2014,32.0
Ozone (O3),East New York,2015,32.6
Ozone (O3),East New York,2016,34.3
Ozone (O3),East New York,2017,30.9
Ozone (O3),East New York,2018,31.7
Ozone (O3),East New York,2019,32.6
Ozone (O3),East New York,2020,29.5
Ozone (O3),East New York,2021,31.1
Ozone (O3),East New York,2022,34.4
Ozone (O3),East New York and Starrett City (CD5),2009,27.5
Ozone (O3),East New York and Starrett City (CD5),2010,34.3
Ozone (O3),East New York and Starrett City (CD5),2011,33.9
Ozone (O3),East New York and Starrett City (CD5),2012,34.4
Ozone (O3),East New York and Starrett City (CD5),2013,31.9
Ozone (O3),East New York and Starrett City (CD5),2014,32.3
Ozone (O3),East New York and Starrett City (CD5),2015,32.9
Ozone (O3),East New York and Starrett City (CD5),2016,34.6
Ozone (O3),East New York and Starrett City (CD5),2017,31.2
Ozone (O3),East New York and Starrett City (CD5),2018,32.0
Ozone (O3),East New York and Starrett City (CD5),2019,33.0
Ozone (O3),East New York and Starrett City (CD5),2020,29.6
Ozone (O3),East New York and Starrett City (CD5),2021,31.3
Ozone (O3),East New York and Starrett City (CD5),2022,34.6
Ozone (O3),Elmhurst and Corona (CD4),2009,25.799999999999997
